store_id,dept_id,store_type,status,reorder_point_usd,safety_stock_usd,simulated_inventory_usd,excess_value_inr
12,47,B,Healthy,6024.938084892643,5885.410634892643,7011.8739991248,0.0
12,49,B,Healthy,311.76092331170145,150.5093966450348,344.7500856528656,0.0
12,52,B,Healthy,8188.987754386594,1160.7148620789012,12020.10337663741,0.0
12,54,B,Healthy,201.43817452108732,103.40832452108732,214.4405144286824,0.0
12,55,B,Healthy,23624.72906354726,3711.884198162643,28912.640255960385,0.0
12,56,B,Healthy,3767.4604922931467,1882.2782999854549,4752.85082339454,0.0
12,58,B,Understocked,12537.70168973142,6322.475005116035,10150.008656845512,0.0
12,59,B,Healthy,775.8749039705303,186.6400924320687,996.5199793762804,0.0
12,60,B,Understocked,989.9962773969684,211.85246201235296,920.6631313615662,0.0
12,67,B,Overstocked,15474.037841466747,3088.4161106975193,23235.52634958135,2030.9757526421454
12,71,B,Understocked,17413.054867283776,3225.8044480530034,15820.17462543909,0.0
12,72,B,Healthy,110556.03723543085,13017.75973927699,121907.44583321977,0.0
12,74,B,Understocked,36346.01285693792,3495.0720184763845,31341.357982875234,0.0
12,78,B,Overstocked,5975.935634892643,5885.410634892643,9129.545654446707,13748.302774942693
12,79,B,Healthy,93230.25910389116,5635.775573121933,108762.64006483296,0.0
12,80,B,Healthy,558.3839867206539,236.56907902834618,689.3982148881086,0.0
12,81,B,Understocked,16182.04305831949,1348.2886006271813,13738.001591724538,0.0
12,82,B,Healthy,34440.152416388555,3001.110608696247,46407.11155508517,0.0
12,83,B,Understocked,608.1022236430531,158.94088133536087,579.6619411935164,0.0
12,85,B,Healthy,5597.000025208852,1083.6133175165444,8146.879233033254,0.0
12,87,B,Understocked,30589.128495592267,4686.158584053808,29052.08405671173,0.0
12,90,B,Understocked,25763.81668008906,2022.0237954736765,24197.429083246847,0.0
12,91,B,Understocked,16362.198190723107,1762.8192561077256,13526.322576247494,0.0
12,92,B,Healthy,53875.62568351738,3727.7024950558407,61666.51903039864,0.0
12,93,B,Healthy,1710.2961793324191,312.9576831785732,2073.4502549345934,0.0
12,94,B,Understocked,4000.621476783063,3027.7097985221935,3392.396219124751,0.0
12,95,B,Healthy,98980.65108509238,7326.476619707737,135220.94762558164,0.0
12,96,B,Healthy,739.7598289536462,399.0274206203129,836.5950188905699,0.0
12,97,B,Healthy,5500.0040235989045,487.33520052198224,6505.431690482721,0.0
12,98,B,Healthy,1566.4192679402577,403.96359870948817,1757.141473710057,0.0
12,99,B,Healthy,5958.985034892643,5885.410634892643,6510.531017988615,0.0
13,1,A,Healthy,96053.87658857554,11641.63692319094,116084.70629261287,0.0
13,2,A,Understocked,164353.67843654248,8163.0618826963155,150108.38573511146,0.0
13,3,A,Understocked,105720.22214658716,39783.30348889484,98616.61984786128,0.0
13,4,A,Healthy,97533.12742299108,6119.1830076064625,139384.93409189026,0.0
13,5,A,Healthy,122852.87685930601,32359.250128536773,183132.39613330248,0.0
13,6,A,Healthy,16512.710690439882,3832.4701404398825,17710.143130926546,0.0
13,7,A,Understocked,128544.38274543983,18787.287353132117,128241.48222667527,0.0
13,8,A,Healthy,75141.75826708907,2491.345220935232,95439.02495526405,0.0
13,9,A,Healthy,118506.32499724216,16074.379131857546,130164.4966956632,0.0
13,10,A,Understocked,72483.75199855021,7177.841360088666,59330.27336355712,0.0
13,11,A,Understocked,49326.733034792254,6547.389550176867,45084.209590402985,0.0
13,12,A,Healthy,19732.37780796924,1940.092446430779,26099.221445705774,0.0
13,13,A,Healthy,105353.10250897825,6315.3619705167275,134958.84957348916,0.0
13,14,A,Understocked,56319.47046492333,6358.130422615639,46169.579695086606,0.0
13,16,A,Understocked,80357.5826188113,15898.380041888211,77307.18292441934,0.0
13,17,A,Understocked,36278.79481826704,4383.316664420887,35142.70990177038,0.0
13,18,A,Healthy,28715.4000579267,16671.281602926705,37056.69836411385,0.0
13,19,A,Understocked,9017.853822368143,1658.2242685219908,7344.038184101775,0.0
13,20,A,Understocked,20796.370273352753,3031.024796429677,18217.605070979178,0.0
13,21,A,Healthy,17972.39084302309,1856.6484545615547,24872.687979820505,0.0
13,22,A,Understocked,34009.27350302438,3234.9068568705293,31640.106000766453,0.0
13,23,A,Healthy,69966.0806181608,8844.597702776196,89312.02786229177,0.0
13,24,A,Understocked,29357.78034384948,8712.992155387941,28590.762245469192,0.0
13,25,A,Understocked,34976.796802184246,4137.0810291073185,30520.480655184358,0.0
13,26,A,Understocked,27420.91214767955,3106.0680592180106,26804.372117036633,0.0
13,27,A,Healthy,5731.001613921006,1012.4763600748519,7606.49974620379,0.0
13,28,A,Healthy,3012.4942390111714,860.1929774727099,4291.775287982984,0.0
13,29,A,Healthy,13916.011958749532,1836.4413933649148,19566.754748504765,0.0
13,30,A,Healthy,10915.443618464273,1189.5911761565822,11897.22202409642,0.0
13,31,A,Healthy,13675.356869375959,4397.689988606727,17609.786438563202,0.0
13,32,A,Understocked,24477.53111723283,3283.013328771288,23244.806806583172,0.0
13,33,A,Healthy,26335.93986266754,5421.498512667544,26704.586216507047,0.0
13,34,A,Healthy,49482.56916075919,6676.657703066878,71963.74469441037,0.0
13,35,A,Understocked,9711.238217882776,1920.488794805855,7861.163861153738,0.0
13,36,A,Understocked,9439.171980005038,4732.356733851193,8140.542285803841,0.0
13,37,A,Understocked,7548.735426900744,708.0789999776689,7184.561528980772,0.0
13,38,A,Understocked,190494.4124811411,13629.283573448783,156085.12269471728,0.0
13,40,A,Understocked,162832.21965066416,6061.361100664172,151832.555992369,0.0
13,41,A,Healthy,7688.440568526391,2104.594068526392,9423.109139883438,0.0
13,42,A,Healthy,18387.28564792715,1142.9164363886841,20366.49163962104,0.0
13,44,A,Healthy,20445.672600716836,1140.8015507168343,29679.967768132577,0.0
13,45,A,Healthy,95.22077457127963,35.59603820764328,132.9980743124629,0.0
13,46,A,Healthy,91411.29706169372,4514.587927078364,95938.59390748906,0.0
13,47,A,Understocked,8580.760773288639,7820.049223288638,8489.625426150049,0.0
13,48,A,Healthy,4578.760810997692,2182.921792815873,4932.128773485378,0.0
13,49,A,Healthy,22299.946662337443,4388.782370029748,27449.34571505322,0.0
13,50,A,Understocked,5748.365627588957,1347.8705237428026,5723.569809877345,0.0
13,52,A,Healthy,9969.117579941965,1685.242164557353,12517.510174264049,0.0
13,54,A,Healthy,262.9535811504062,135.57137698373953,288.95193479945056,0.0
13,55,A,Healthy,30737.357179644867,3862.298945029484,36976.86984955612,0.0
13,56,A,Healthy,33269.175458012294,13489.996919550762,37207.32648078847,0.0
13,58,A,Healthy,25133.743815565205,9168.492454026744,25509.744735283308,0.0
13,59,A,Healthy,1225.1904689720645,318.677699741295,1828.438620104853,0.0
13,60,A,Healthy,2259.575819614902,446.39628115336336,3067.221043078819,0.0
13,67,A,Understocked,45132.819881560965,11068.958954637881,40722.55889442635,0.0
13,71,A,Healthy,20591.380719561334,2297.033461869023,29527.661531805403,0.0
13,72,A,Healthy,150307.9381752046,16199.219329050762,173729.63878030595,0.0
13,74,A,Healthy,66517.28242868716,5070.821544071786,96651.14962312322,0.0
13,79,A,Healthy,119974.75785630663,12279.1505024605,166032.38796127783,0.0
13,80,A,Healthy,42910.17155678545,2357.3093298623685,47647.7058757052,0.0
13,81,A,Understocked,79133.06273413576,5321.343218751149,64604.43777227721,0.0
13,82,A,Understocked,71646.63824820108,5030.429271278007,71369.68618709553,0.0
13,83,A,Healthy,10448.080621484127,886.6754522533597,12489.562194942915,0.0
13,85,A,Healthy,10843.969025817523,1913.4776719713693,13689.850502511097,0.0
13,87,A,Understocked,39269.94180220323,3972.258221434003,38808.83455264332,0.0
13,90,A,Understocked,260759.74828085565,13377.974411624928,235134.8706262302,0.0
13,91,A,Healthy,176075.2139804057,7811.138072713373,248177.85085962218,0.0
13,92,A,Overstocked,362404.2151953755,13181.675929990892,550351.9669624759,559888.4660612516
13,93,A,Healthy,116642.55673566132,8549.25127412285,138076.07363620252,0.0
13,94,A,Understocked,182828.44632047345,14914.766101242712,169175.89273722802,0.0
13,95,A,Understocked,329218.69067569746,21194.876871851357,328818.4754341756,0.0
13,96,A,Understocked,23295.690632369857,2762.408170831394,18949.301669195815,0.0
13,97,A,Healthy,65449.57021527832,3804.7442537398447,96043.19484676303,0.0
13,98,A,Understocked,32691.076543321033,2921.335581782573,28962.930289245825,0.0
13,99,A,Healthy,3596.117869346559,2515.069827241296,4390.345771162986,0.0
14,1,A,Healthy,51046.86616662615,6763.137339703078,51049.94485936096,0.0
14,2,A,Healthy,159717.72301482398,13914.743553285534,192387.97396776913,0.0
14,3,A,Healthy,66130.05981745738,17944.02056745739,84351.33040502058,0.0
14,4,A,Healthy,115151.74651707076,15804.47956707078,161870.13624788602,0.0
14,5,A,Understocked,52955.88785473593,8178.660304735922,50344.50213806487,0.0
14,6,A,Understocked,13656.626946643551,4230.1412312589355,11034.92268618424,0.0
14,7,A,Understocked,104006.35631025226,19213.2691256369,93598.07724692533,0.0
14,8,A,Healthy,118953.14156704009,18569.489855501648,173316.34604284703,0.0
14,9,A,Healthy,58827.5517387195,11510.864842565661,84590.47542976218,0.0
14,10,A,Healthy,42945.86678609097,5242.948128398652,53085.882585384905,0.0
14,11,A,Healthy,58445.47500226334,19101.83936764795,72377.55000489698,0.0
14,12,A,Healthy,12083.56687357982,1401.458469733668,15533.144543955714,0.0
14,13,A,Understocked,125313.90352028955,12225.24860105878,116293.93824367525,0.0
14,14,A,Healthy,46287.71313985663,4766.918716779704,67928.17813846712,0.0
14,16,A,Healthy,109910.907769449,31720.070711756707,121528.76364828198,0.0
14,17,A,Healthy,45118.1441226828,5448.8460265289605,48713.65981380102,0.0
14,18,A,Healthy,14973.327695955646,6282.2905686829135,17650.707296120796,0.0
14,19,A,Understocked,4766.056601422263,830.2108014222624,3976.2502740108243,0.0
14,20,A,Understocked,24760.924561384938,3151.1764690772443,22814.390512302984,0.0
14,21,A,Healthy,16848.777539263057,2234.3209392630542,22556.54591176642,0.0
14,22,A,Understocked,37549.42225568716,5709.047586456393,32309.138569763898,0.0
14,23,A,Healthy,79639.925187928,10452.47570331262,98777.48202897861,0.0
14,24,A,Understocked,22816.396568250537,5290.3845105582295,22339.644541034468,0.0
14,25,A,Healthy,30745.046188057295,3927.868426518836,33333.34244365178,0.0
14,26,A,Healthy,26260.980101499485,5341.688678422561,26543.191829236494,0.0
14,27,A,Healthy,4963.376000758842,977.2235161434571,5259.397120876662,0.0
14,28,A,Healthy,2086.3385597452366,326.4707058990826,2764.197282491539,0.0
14,29,A,Healthy,18188.400940661802,1961.4793329694926,18495.764043639516,0.0
14,30,A,Healthy,13830.68170542447,1591.5280477321637,16783.191840727508,0.0
14,31,A,Healthy,10590.612647234047,2484.649131849431,12152.905867270205,0.0
14,32,A,Healthy,25915.225591433118,4979.860441433122,33287.58769044521,0.0
14,33,A,Healthy,21791.58971974415,3777.3188697441565,32336.228576927915,0.0
14,34,A,Healthy,57381.904360735796,7557.622826120399,76592.08236279606,0.0
14,35,A,Understocked,10162.018545890896,2069.256053583204,9724.101359567776,0.0
14,36,A,Understocked,11543.687339319093,3372.7739585498607,9497.726775282552,0.0
14,38,A,Understocked,212204.917813243,24191.078409396803,210391.14982578397,0.0
14,40,A,Healthy,177529.92961843952,33676.69641074718,219144.1681976847,0.0
14,41,A,Understocked,9864.728361401363,2209.235619093671,8262.112916095033,0.0
14,42,A,Healthy,17076.61059867784,1989.342044831683,19848.953254923552,0.0
14,44,A,Healthy,10787.174565877727,1471.1357466469576,13329.66069245564,0.0
14,46,A,Healthy,71775.72507769358,7449.710623847433,74933.71632196395,0.0
14,47,A,Healthy,7824.894023288638,7820.049223288638,10663.498814397706,0.0
14,49,A,Understocked,27469.109212304793,4396.865254612483,24112.843481579752,0.0
14,50,A,Understocked,5218.798089683563,1189.894401222025,4461.292577350558,0.0
14,51,A,Healthy,144.91081889716583,93.43199889716584,192.96002826814882,0.0
14,52,A,Healthy,5764.700926710362,1266.9716036334394,6696.902993657181,0.0
14,54,A,Healthy,189.53456006482276,83.52346006482277,246.8751611606437,0.0
14,55,A,Healthy,25091.93883220803,4813.618205284951,28038.33358322284,0.0
14,56,A,Understocked,19744.33807132062,7832.771421320622,19346.9533404421,0.0
14,58,A,Healthy,32875.55890144212,15438.264086057507,45958.21305958801,0.0
14,59,A,Healthy,737.9355320018856,157.09888584803946,1020.9881144160504,0.0
14,60,A,Healthy,982.368490725105,297.1395984174126,1284.0817767973679,0.0
14,67,A,Understocked,38959.03026129902,12640.18782283748,38907.056973908686,0.0
14,71,A,Healthy,19898.16402263324,3362.1473457101583,24492.021051107575,0.0
14,72,A,Healthy,187757.60809130452,39539.07064515068,199682.27116822888,0.0
14,74,A,Understocked,55257.9251376695,8444.194156900265,47900.60391697568,0.0
14,79,A,Healthy,80988.29327250228,10238.408087886894,119023.54705484198,0.0
14,80,A,Understocked,79725.94177354198,9990.351458157387,71743.58918642561,0.0
14,81,A,Healthy,89466.39964614825,13395.218730763614,133633.5695615287,0.0
14,82,A,Healthy,57127.71461467713,9630.47722236943,64302.053766991325,0.0
14,83,A,Understocked,22246.343722117403,3735.9570298097096,20803.602439229075,0.0
14,85,A,Healthy,5619.756518687994,1335.7165956110723,6718.911723454686,0.0
14,87,A,Healthy,40907.827326797626,6122.245822951471,58794.79365080386,0.0
14,90,A,Healthy,232145.63870485997,32228.080424090724,309803.96513362095,0.0
14,91,A,Healthy,179857.183387568,16980.19154526025,249783.79259752337,0.0
14,92,A,Healthy,395728.9499603617,51250.92769113082,506893.9044389317,0.0
14,93,A,Healthy,138235.22530896158,20056.799785884705,180446.9952639039,0.0
14,94,A,Healthy,135097.8878307968,15880.81294618142,191827.22364818494,0.0
14,95,A,Understocked,323293.03770767496,46681.28639229036,317557.0583379744,0.0
14,96,A,Healthy,8133.370623288638,7820.049223288638,9412.588972398347,0.0
14,97,A,Understocked,58648.60139391093,8995.709586218616,56389.62691095733,0.0
14,98,A,Overstocked,38881.69250591709,5733.443548224787,59138.96276767949,67763.19273072013
14,99,A,Healthy,2733.860399793022,1824.7903418982853,4071.1646238259236,0.0
15,1,B,Understocked,23313.45250642249,1487.3695218071027,19321.759823991113,0.0
15,2,B,Healthy,56329.57049150957,3924.83214535574,74077.32127782315,0.0
15,3,B,Healthy,33846.02724128578,8660.486948978092,49937.48701505788,0.0
15,4,B,Understocked,29387.683167154486,1991.8669286929512,27384.030985916797,0.0
15,5,B,Healthy,28886.843941204097,6539.612948896402,35085.96117971452,0.0
15,6,B,Healthy,7812.01925326883,1672.0887763457542,11470.438313652126,0.0
15,7,B,Understocked,42215.35489440181,6053.116748247964,34818.404234784655,0.0
15,8,B,Healthy,42904.29294651896,1968.6549465189555,56166.73047775768,0.0
15,9,B,Healthy,47952.85674476138,8541.773337069078,48771.16147403415,0.0
15,10,B,Healthy,26222.27715213158,2223.817486746963,38672.856182188996,0.0
15,11,B,Overstocked,59196.044704284635,25088.015642746166,89319.28508605722,43593.09645931229
15,12,B,Healthy,9677.109020719288,1237.2615399500587,14412.259141202088,0.0
15,13,B,Healthy,40837.93701733596,2489.117286566725,46807.47874205422,0.0
15,14,B,Healthy,24099.240301070902,2371.959362609362,34444.8305279102,0.0
15,16,B,Healthy,62438.92741457443,20004.949837651347,88446.05570466178,0.0
15,17,B,Healthy,22544.901812783497,2532.1483050911875,23287.60630173462,0.0
15,18,B,Healthy,4934.452821066034,1304.9068924946043,6933.440595741939,0.0
15,19,B,Understocked,2720.6484120601726,615.5887082140188,2250.018606362788,0.0
15,20,B,Healthy,10348.867950880405,1318.0582124188672,12783.718672618063,0.0
15,21,B,Understocked,6312.165701133412,675.6533280564868,6109.585903296791,0.0
15,22,B,Understocked,18535.70901496089,2828.813311114735,16459.96589144231,0.0
15,23,B,Understocked,48364.809009577395,6778.9362441927915,41408.780844276625,0.0
15,24,B,Healthy,11386.011200944713,1848.9006855600967,14896.213775661394,0.0
15,25,B,Healthy,20178.485641389096,2950.639041389093,21149.246828782216,0.0
15,26,B,Healthy,10938.779467481385,1855.8683213275408,14538.510205736568,0.0
15,27,B,Understocked,3004.24039642256,474.2595233456373,2546.725013347144,0.0
15,28,B,Healthy,1293.8066778228606,210.41392397670685,1332.8304057712253,0.0
15,29,B,Healthy,9668.749781335411,1167.3763736431033,11542.830435154401,0.0
15,30,B,Healthy,7933.350590126413,1060.8126593571826,10926.031855174457,0.0
15,31,B,Healthy,6129.122220838836,1784.4610016080658,6329.479102199401,0.0
15,32,B,Healthy,10889.942779652325,1894.8019565753996,13687.576754965969,0.0
15,33,B,Healthy,10741.939730761369,2337.9348692229064,15541.049073883712,0.0
15,34,B,Healthy,34843.385435316166,8034.35559685463,43539.60201037178,0.0
15,35,B,Understocked,6697.988081756754,1567.4288586798323,6497.453108770875,0.0
15,36,B,Understocked,4837.232284806792,1946.9017963452545,3955.949369118891,0.0
15,38,B,Healthy,119204.2602891211,15637.424812198034,171078.63785977993,0.0
15,40,B,Understocked,65532.55242310071,4475.8636307930165,53443.54424902043,0.0
15,41,B,Healthy,4209.671576793703,1272.6594998706257,6055.748203295948,0.0
15,42,B,Healthy,8740.324491949035,1045.5151996413424,10367.109590243968,0.0
15,44,B,Healthy,7207.28488656177,781.0665442540776,10706.561663843166,0.0
15,46,B,Healthy,26621.746460959832,2267.853268652141,36820.850658190946,0.0
15,47,B,Overstocked,6538.860784892644,5885.410634892643,9994.595749443522,15463.279484678184
15,49,B,Healthy,24044.94781183244,4734.277465678597,25391.936778122403,0.0
15,50,B,Healthy,6567.504575395986,1930.329440780601,8932.117856670926,0.0
15,52,B,Healthy,3701.4408099947937,941.3100753794087,4047.1907930910056,0.0
15,54,B,Healthy,141.4399597999287,65.86206813326201,162.69968740461098,0.0
15,55,B,Healthy,10267.395558422268,2357.107627653038,12917.194615069635,0.0
15,56,B,Healthy,16966.106840051914,6228.886028513455,24393.6019340269,0.0
15,58,B,Overstocked,2923.3937338271626,1231.0743909700195,4438.825303678414,4459.9803438265835
15,59,B,Healthy,322.920145001647,97.5668411554932,439.4425184117272,0.0
15,60,B,Healthy,361.4540680799219,159.21792577222965,399.39581159775776,0.0
15,67,B,Healthy,14969.746032951261,3705.9721137204942,16580.3501650652,0.0
15,71,B,Healthy,10167.75596645241,2105.56547414472,13608.88127200494,0.0
15,72,B,Understocked,73793.02939877064,12717.7298949245,71897.08844334398,0.0
15,74,B,Understocked,30537.96171388871,2747.9852254271664,26893.136964254078,0.0
15,79,B,Healthy,17753.848468025677,1636.003314179522,18799.091651036364,0.0
15,80,B,Healthy,451.99165622791173,269.59777161252714,456.368953109133,0.0
15,81,B,Healthy,9200.263043103982,670.071639257829,9350.272668985266,0.0
15,82,B,Understocked,21510.440471519494,1878.2150522887193,20876.60648174618,0.0
15,83,B,Understocked,648.1527624168903,153.89813164765957,538.4386664469868,0.0
15,85,B,Understocked,7204.971748903273,1186.1312142878885,5857.98767132369,0.0
15,87,B,Overstocked,22923.150965561395,3431.5163770998543,34866.968672397525,40026.104596600664
15,90,B,Healthy,10608.319369967774,496.95892381392935,11799.361930984453,0.0
15,91,B,Healthy,7545.707516706222,771.5650090139167,8153.578036715595,0.0
15,92,B,Healthy,40006.47386379581,3278.9449368727264,51854.09170474855,0.0
15,93,B,Understocked,1061.322774736586,263.87070165966264,1018.1538297514472,0.0
15,94,B,Healthy,2369.4809328104734,1671.5681371582998,3538.7526322128674,0.0
15,95,B,Healthy,64597.415561413145,6380.941457567008,88758.9070888487,0.0
15,96,B,Understocked,10097.9898512872,2449.208285902586,8737.487998607869,0.0
15,97,B,Healthy,5243.435745893309,1065.2739728163858,5793.125912295091,0.0
15,98,B,Healthy,1392.7966326071942,529.3382095302711,2008.0734095439761,0.0
15,99,B,Healthy,5927.567534892643,5885.410634892643,8830.026919004982,0.0
16,1,B,Healthy,21424.697239274756,2215.571808505522,24449.930974846593,0.0
16,2,B,Healthy,53614.629540281225,5279.550432588921,66899.81543569957,0.0
16,3,B,Understocked,20655.87085234049,5272.7823600327965,19043.36576332973,0.0
16,4,B,Overstocked,33351.85316316864,2729.93834009172,50813.31918010274,65199.773134032
16,5,B,Understocked,24106.9037888195,3326.7828849733473,23362.49084462084,0.0
16,6,B,Healthy,12754.97309180556,3792.9451341132503,18981.876914119508,0.0
16,7,B,Healthy,25573.197498445552,5019.531394599397,32586.443701742617,0.0
16,8,B,Healthy,29567.50404778069,1658.2037977806858,36771.56314229769,0.0
16,9,B,Healthy,113490.63067614677,27848.77552999293,133267.80453356248,0.0
16,10,B,Understocked,28611.945038394555,3388.6472153176246,27707.491772381938,0.0
16,11,B,Understocked,32648.670909438268,8363.279963284424,30326.222832514813,0.0
16,12,B,Understocked,11056.352881266968,1023.2628851131233,10624.656838054421,0.0
16,13,B,Understocked,33827.30480676869,2524.3040336917743,31665.73770788945,0.0
16,14,B,Healthy,19034.102255008784,3447.2191857780117,26059.52593199637,0.0
16,16,B,Healthy,41469.33275234118,10081.293044648875,43774.67264236386,0.0
16,17,B,Understocked,15729.016047798426,1639.1258093368872,13247.372961415433,0.0
16,18,B,Overstocked,7024.8553813301205,2562.51874286858,10589.582558340368,4340.857366650427
16,19,B,Healthy,3604.668100701526,1071.7467045476799,5209.3354753471085,0.0
16,20,B,Healthy,8916.955334132062,1678.2764379782175,13172.6540066909,0.0
16,21,B,Overstocked,7787.641449834177,967.9750190649468,11886.142500703467,16988.467054032626
16,22,B,Understocked,15560.435884936604,2973.1730849366045,14423.645397556962,0.0
16,23,B,Healthy,25962.708091472115,3081.6821030105752,28280.053058529764,0.0
16,24,B,Healthy,5140.775281279101,1078.121431279101,6958.111762669748,0.0
16,25,B,Healthy,12536.907010107227,2324.2354177995353,16399.46601701594,0.0
16,26,B,Understocked,4208.978889488962,683.4743356428082,3840.0366848943204,0.0
16,27,B,Healthy,1777.5640250126712,206.42559424344074,2480.6940177899382,0.0
16,28,B,Understocked,498.96770522161006,137.46058599084085,480.9258400515022,0.0
16,29,B,Understocked,3356.827265617839,524.1863002332238,3233.9232750266283,0.0
16,30,B,Healthy,3421.786950789832,507.5443123282939,4078.740374042012,0.0
16,31,B,Healthy,2745.4584914206375,786.2015183437142,3384.7279378164044,0.0
16,32,B,Healthy,10444.14538933358,1843.2731585643512,12778.024737360716,0.0
16,33,B,Understocked,5198.725891987886,1061.3464189109623,4506.179656550039,0.0
16,34,B,Healthy,13180.946483237245,1834.904125544938,18987.765396760144,0.0
16,35,B,Understocked,782.3870900370625,323.458678498601,777.6051644669793,0.0
16,36,B,Understocked,3493.5540102962386,896.4160602962393,3125.144390264733,0.0
16,38,B,Healthy,130436.76982153454,25455.954236919184,188974.97882516403,0.0
16,40,B,Healthy,66979.05122923211,4667.972663847494,100309.54136315854,0.0
16,41,B,Healthy,3994.7044281438048,1114.7149319899581,5709.843400045259,0.0
16,42,B,Healthy,9340.584390760218,899.1865753756033,12992.25535710879,0.0
16,44,B,Healthy,9085.389445851317,1337.4255843128567,11614.095416705884,0.0
16,45,B,Healthy,83.35935928608404,33.53427039719516,100.20844318342344,0.0
16,46,B,Understocked,32847.048943590555,3907.358758975171,28363.43775785819,0.0
16,47,B,Healthy,6468.449084892643,5885.410634892643,7103.462200899408,0.0
16,48,B,Healthy,4750.697420578048,2890.2683433053203,5093.045111270542,0.0
16,49,B,Understocked,188.46141322051557,71.94845439698615,186.50523315551098,0.0
16,51,B,Healthy,5936.970234892643,5885.410634892643,7884.870475987114,0.0
16,52,B,Healthy,3647.883325001898,839.098444232667,4238.801342446361,0.0
16,54,B,Understocked,135.53678196501792,70.00659775449161,116.44828817704654,0.0
16,55,B,Understocked,11708.950175183594,2276.001613645136,11249.183463108067,0.0
16,56,B,Healthy,40856.76928405308,18382.010657129995,53063.909764990116,0.0
16,58,B,Understocked,3349.8525441378197,1699.2262441378195,2866.051857256472,0.0
16,59,B,Healthy,85.68631338223587,47.24651338223587,121.79290185071405,0.0
16,60,B,Healthy,320.58322757396843,103.2991083431992,372.34362243826695,0.0
16,67,B,Healthy,8924.328760541124,1899.8348951565085,10270.369216628245,0.0
16,71,B,Healthy,6112.49431834165,1486.3314183416494,7533.390583720366,0.0
16,72,B,Healthy,62521.51640565291,6962.232340268298,87656.23543910113,0.0
16,74,B,Healthy,22791.03938243554,2933.958374743235,24019.492855005425,0.0
16,79,B,Healthy,12580.593721375932,1667.186175222084,16291.262375970242,0.0
16,80,B,Healthy,1692.2412475749766,282.1714206518995,2052.662122178035,0.0
16,81,B,Understocked,9230.182701730755,904.2677209615224,9183.391557123947,0.0
16,82,B,Healthy,20424.24657616085,1898.3492107762324,29439.506769013096,0.0
16,83,B,Healthy,729.4135857434669,208.82606266654363,1008.137831458157,0.0
16,85,B,Healthy,5764.990082196024,1099.6637398883322,7383.048922135826,0.0
16,87,B,Healthy,26490.533681011453,4946.45012331914,37641.05262321666,0.0
16,90,B,Healthy,18025.465970327343,2093.7472626350354,25832.741713395983,0.0
16,91,B,Healthy,14008.30463772355,2400.372733877395,18450.407701672324,0.0
16,92,B,Healthy,52075.26700014218,5691.911330911404,73479.22916688134,0.0
16,93,B,Healthy,3100.664556283599,985.0033524374447,4059.247924385481,0.0
16,94,B,Healthy,4227.787603626902,1825.1489369602357,5481.338311107207,0.0
16,95,B,Healthy,69087.85686402426,4945.227694793484,86469.41556860824,0.0
16,96,B,Healthy,517.9911904796118,182.08220586422726,699.0203817830305,0.0
16,97,B,Understocked,6257.694770244262,812.8416779365682,5730.682522881761,0.0
16,98,B,Healthy,395.66882226097766,226.57704149174697,570.9642177839346,0.0
16,99,B,Healthy,5937.433734892644,5885.410634892643,8528.801604337232,0.0
17,1,B,Understocked,50617.00308706262,7151.905779370307,41574.30163507348,0.0
17,2,B,Healthy,95912.6890264397,7435.498184132028,134550.75400966415,0.0
17,3,B,Understocked,58920.983361880586,13306.516958034432,52679.778391097425,0.0
17,4,B,Healthy,58800.4984890942,6815.30545063266,61425.162440253465,0.0
17,5,B,Healthy,62353.18713530537,17913.104727613074,83725.4296003168,0.0
17,6,B,Understocked,14864.803720963468,3822.386620963465,13636.297916472007,0.0
17,7,B,Healthy,45696.60893635488,7219.196482508726,63843.46018260591,0.0
17,8,B,Healthy,43077.69998231987,2451.5452207814105,60630.051303917426,0.0
17,9,B,Healthy,83778.32166098163,10577.02549175085,98058.45770184216,0.0
17,10,B,Understocked,34855.61031476533,3571.4413186114816,28046.974174752148,0.0
17,11,B,Healthy,44205.30077081696,12986.067478509261,44626.92373372788,0.0
17,12,B,Healthy,20129.642287907503,1851.915099445961,25169.232105145908,0.0
17,13,B,Overstocked,57140.888105988786,5376.466152142632,86640.78069995072,77144.22890030581
17,14,B,Healthy,32804.2081156996,5054.237715699597,41373.45046687504,0.0
17,16,B,Understocked,52339.98085464167,15469.142431564747,51798.60823868513,0.0
17,17,B,Healthy,22438.473679907413,2631.5073260612544,28335.846749721564,0.0
17,18,B,Healthy,15862.345406022328,3499.401583800107,18942.64358811403,0.0
17,19,B,Healthy,12111.337863007411,4313.290889930486,16583.899165363724,0.0
17,20,B,Understocked,12554.9416365801,3340.2582365801018,11024.442353267139,0.0
17,21,B,Healthy,8304.344110336524,870.6820757211428,11256.956721628687,0.0
17,22,B,Healthy,18038.296796581024,3426.7031542733303,21558.012287592468,0.0
17,23,B,Overstocked,33406.42300601663,4084.436186785851,50209.324714410686,8274.287047016514
17,24,B,Healthy,15253.596417788296,5255.146056249833,16009.666568707975,0.0
17,25,B,Healthy,13973.08531842082,2570.3355184208217,17631.434426291595,0.0
17,26,B,Healthy,17328.566316960096,2327.857501575487,25652.87196355682,0.0
17,27,B,Understocked,3232.4009764773773,575.0028649389158,2827.8081389264185,0.0
17,28,B,Healthy,2490.665621615169,661.0848600767076,3696.588121405636,0.0
