store_id,dept_id,store_type,date,week_of_year,weekly_sales,predicted_sales,abs_error,ape,low_confidence_ape
13,27,A,2012-07-27,30,2156.72,2323.8619,167.14190000000008,7.749819169850518,False
13,27,A,2012-08-03,31,2104.97,2111.152650000002,6.182650000002013,0.2937167750610229,False
13,27,A,2012-08-10,32,2235.65,2153.69575,81.95425000000023,3.665790709637028,False
13,27,A,2012-08-17,33,2635.38,2305.2778500000004,330.1021499999997,12.525789449718813,False
13,27,A,2012-08-24,34,2666.51,2578.667400000001,87.84259999999904,3.2942910395985403,False
13,27,A,2012-08-31,35,3028.27,2310.5803499999997,717.6896500000003,23.699658550921825,False
13,27,A,2012-09-07,36,3217.44,2679.001449999999,538.4385500000012,16.734998943259274,False
13,27,A,2012-09-14,37,2178.64,2889.2866500000005,710.6466500000006,32.618819538794874,False
13,27,A,2012-09-21,38,2626.78,2188.3173499999994,438.46265000000085,16.692020268161052,False
13,27,A,2012-09-28,39,2856.15,2472.215199999999,383.9348000000009,13.442389230257545,False
13,27,A,2012-10-05,40,2864.74,2803.155649999999,61.584350000000995,2.1497361017056,False
13,27,A,2012-10-12,41,3526.79,2818.3216500000017,708.4683499999983,20.088192095361457,False
13,27,A,2012-10-19,42,3532.92,3250.4331500000008,282.4868499999993,7.995846212198389,False
13,27,A,2012-10-26,43,4528.05,3412.8368499999983,1115.2131500000019,24.62899371694221,False
13,28,A,2012-05-04,18,1431.4,1351.1314500000005,80.26854999999955,5.607695263378479,False
13,28,A,2012-05-11,19,1090.98,1412.847349999999,321.8673499999991,29.502589415021273,False
13,28,A,2012-05-18,20,1337.83,1228.6838,109.14619999999991,8.158450625266283,False
13,28,A,2012-05-25,21,1013.79,1319.297349999999,305.50734999999895,30.135170992019937,False
13,28,A,2012-06-01,22,1011.75,1106.085200000001,94.3352000000009,9.323963429701102,False
13,28,A,2012-06-08,23,1027.79,1017.8016,9.988399999999956,0.9718327673941133,False
13,28,A,2012-06-15,24,1018.4,945.6143999999996,72.78560000000039,7.147054202670894,False
13,28,A,2012-06-22,25,916.14,969.4398499999998,53.299849999999765,5.817871722662449,False
13,28,A,2012-06-29,26,855.9,935.4995499999999,79.59954999999991,9.300099310667123,False
13,28,A,2012-07-06,27,745.28,879.836,134.55600000000004,18.054422498926584,False
13,28,A,2012-07-13,28,871.98,895.8690999999999,23.88909999999987,2.739638523819339,False
13,28,A,2012-07-20,29,921.11,879.4301000000003,41.67989999999975,4.52496444507168,False
13,28,A,2012-07-27,30,814.21,914.1026999999995,99.89269999999942,12.268665332039575,False
13,28,A,2012-08-03,31,762.02,863.5497499999994,101.52974999999947,13.323764468124127,False
13,28,A,2012-08-10,32,865.07,820.4298,44.64020000000005,5.160299166541441,False
13,28,A,2012-08-17,33,847.94,869.4319999999997,21.49199999999962,2.53461329811067,False
13,28,A,2012-08-24,34,615.4,816.1188500000003,200.71885000000032,32.61599772505693,False
13,28,A,2012-08-31,35,674.61,789.37195,114.76194999999996,17.01159929440713,False
13,28,A,2012-09-07,36,911.88,786.1339999999999,125.7460000000001,13.789753037680407,False
13,28,A,2012-09-14,37,1080.94,876.7471499999997,204.19285000000036,18.89030380964719,False
13,28,A,2012-09-21,38,977.96,999.1280500000003,21.16805000000022,2.1645108184384045,False
13,28,A,2012-09-28,39,1193.54,1145.5726000000002,47.96739999999977,4.01891851131925,False
13,28,A,2012-10-05,40,1350.92,1275.920699999999,74.99930000000109,5.551720309122752,False
13,28,A,2012-10-12,41,1047.08,1431.0731499999997,383.9931499999998,36.672761393589774,False
13,28,A,2012-10-19,42,2054.61,1371.6099999999997,683.0000000000005,33.24231849353407,False
13,28,A,2012-10-26,43,3049.99,2079.1899500000004,970.8000499999994,31.82961419545636,False
13,29,A,2012-05-04,18,5484.59,5702.246100000001,217.65610000000106,3.9685026592689896,False
13,29,A,2012-05-11,19,5627.93,5404.709550000003,223.22044999999707,3.966297555228957,False
13,29,A,2012-05-18,20,6596.86,5286.573949999999,1310.2860500000006,19.862268564135068,False
13,29,A,2012-05-25,21,5295.0,5775.4866999999995,480.4866999999995,9.074347497639272,False
13,29,A,2012-06-01,22,5002.98,5471.587249999999,468.6072499999991,9.366562528732858,False
13,29,A,2012-06-08,23,5809.24,5436.5119,372.72809999999936,6.416125000860687,False
13,29,A,2012-06-15,24,5215.88,5870.780450000002,654.9004500000019,12.555895649439824,False
13,29,A,2012-06-22,25,5300.89,5845.520399999996,544.6303999999955,10.274319972683745,False
13,29,A,2012-06-29,26,6493.01,5666.483250000001,826.5267499999991,12.729485246441929,False
13,29,A,2012-07-06,27,6224.26,6298.070599999998,73.81059999999798,1.1858534187196224,False
13,29,A,2012-07-13,28,6108.31,6161.9191500000015,53.60915000000114,0.877642915962044,False
13,29,A,2012-07-20,29,6011.48,6235.413049999999,223.93304999999964,3.7250901608256144,False
13,29,A,2012-07-27,30,6122.78,6547.231600000002,424.45160000000214,6.932334658439503,False
13,29,A,2012-08-03,31,6828.16,6729.60005,98.55994999999984,1.4434335164963892,False
13,29,A,2012-08-10,32,5788.28,7051.662500000011,1263.3825000000115,21.82656160379269,False
13,29,A,2012-08-17,33,5826.6,6603.076449999993,776.4764499999928,13.326407338756614,False
13,29,A,2012-08-24,34,6600.18,6202.1854,397.9946,6.030056756027865,False
13,29,A,2012-08-31,35,6385.6,6365.485649999995,20.114350000005288,0.3149954585317791,False
13,29,A,2012-09-07,36,6396.55,6398.662400000002,2.1124000000017986,0.033024052028074485,False
13,29,A,2012-09-14,37,4948.08,6314.44865,1366.3686500000003,27.61411800132577,False
13,29,A,2012-09-21,38,5683.93,5251.533200000002,432.3967999999986,7.60735617785579,False
13,29,A,2012-09-28,39,5278.63,5483.101799999995,204.4717999999948,3.8735770455590712,False
13,29,A,2012-10-05,40,5669.51,6040.544349999999,371.034349999999,6.544381260461645,False
13,29,A,2012-10-12,41,6134.43,5881.953700000001,252.47629999999936,4.115725503428996,False
13,29,A,2012-10-19,42,6557.57,6141.9346000000005,415.6353999999992,6.338253346895256,False
13,29,A,2012-10-26,43,7365.45,6867.694650000002,497.75534999999763,6.757976091073833,False
13,30,A,2012-05-04,18,5083.42,5297.546700000001,214.1267000000007,4.212256709065958,False
13,30,A,2012-05-11,19,5201.67,5251.72275,50.05274999999983,0.9622438562999927,False
13,30,A,2012-05-18,20,5227.34,5182.931499999999,44.40850000000137,0.8495429797947209,False
13,30,A,2012-05-25,21,4667.79,5247.2117499999995,579.4217499999995,12.413192324419041,False
13,30,A,2012-06-01,22,4871.33,5036.227199999997,164.8971999999967,3.3850550055117745,False
13,30,A,2012-06-08,23,5199.02,5000.562300000002,198.4576999999981,3.8172136287222997,False
13,30,A,2012-06-15,24,4567.74,5334.272199999999,766.5321999999996,16.781432393262307,False
13,30,A,2012-06-22,25,4970.84,4899.180599999996,71.6594000000041,1.44159538428121,False
13,30,A,2012-06-29,26,5664.24,5071.768349999999,592.4716500000004,10.459861340621169,False
13,30,A,2012-07-06,27,5122.44,5275.9858,153.54580000000078,2.9975129040066997,False
13,30,A,2012-07-13,28,4620.52,5089.99975,469.4797499999995,10.160755715806866,False
13,30,A,2012-07-20,29,5100.75,5043.252899999996,57.49710000000414,1.1272283487723205,False
13,30,A,2012-07-27,30,4691.38,5104.471399999998,413.0913999999975,8.805328069778987,False
13,30,A,2012-08-03,31,4441.08,5270.7234499999995,829.6434499999996,18.681119232258812,False
13,30,A,2012-08-10,32,4285.76,4821.993249999997,536.2332499999966,12.511975705592393,False
13,30,A,2012-08-17,33,5212.66,5312.7275,100.06750000000011,1.9197012657645063,False
13,30,A,2012-08-24,34,4573.98,4787.84965,213.86965000000055,4.675788919059562,False
13,30,A,2012-08-31,35,5397.3,4552.2905,845.0095000000001,15.65615215014915,False
13,30,A,2012-09-07,36,4641.62,4957.070100000004,315.45010000000366,6.796120750944793,False
13,30,A,2012-09-14,37,4214.12,4693.131399999996,479.0113999999958,11.366819169838442,False
13,30,A,2012-09-21,38,3351.26,4430.26015,1079.0001499999998,32.19684984155213,False
13,30,A,2012-09-28,39,3607.66,4007.6178500000015,399.9578500000016,11.086350986512079,False
13,30,A,2012-10-05,40,3446.48,4089.4840499999996,643.0040499999996,18.656833929110267,False
13,30,A,2012-10-12,41,4227.3,4011.3403000000026,215.9596999999976,5.108691126723857,False
13,30,A,2012-10-19,42,4304.54,4103.885299999998,200.65470000000187,4.661466730475309,False
13,30,A,2012-10-26,43,4515.37,4562.57505,47.20505000000048,1.0454303855498106,False
13,31,A,2012-05-04,18,2782.51,3149.5730999999982,367.06309999999803,13.191798052837115,False
13,31,A,2012-05-11,19,2836.85,3328.079399999997,491.229399999997,17.316016003665933,False
13,31,A,2012-05-18,20,3298.72,3392.1190500000007,93.3990500000009,2.8313724717466444,False
13,31,A,2012-05-25,21,2802.05,3205.274050000001,403.2240500000007,14.39032315626062,False
13,31,A,2012-06-01,22,4532.23,3042.578600000002,1489.6513999999975,32.86795683361166,False
13,31,A,2012-06-08,23,3230.94,3736.200900000002,505.26090000000204,15.638201266504549,False
13,31,A,2012-06-15,24,2905.77,3347.9882500000003,442.21825000000035,15.218625355757695,False
13,31,A,2012-06-22,25,3563.0,3260.811399999998,302.1886000000022,8.48129666011794,False
13,31,A,2012-06-29,26,2968.66,3423.192199999999,454.5321999999992,15.311022481523622,False
13,31,A,2012-07-06,27,3007.62,3271.431949999997,263.81194999999707,8.771452178134108,False
13,31,A,2012-07-13,28,4166.09,3356.2422500000002,809.8477499999999,19.439036362632585,False
13,31,A,2012-07-20,29,5880.82,4241.762250000002,1639.0577499999981,27.871244996446045,False
13,31,A,2012-07-27,30,5211.31,5352.602300000002,141.2923000000019,2.7112626191879174,False
13,31,A,2012-08-03,31,5882.65,5633.3295,249.3204999999998,4.238234469159305,False
13,31,A,2012-08-10,32,7379.27,6921.594449999997,457.67555000000357,6.202179212849016,False
13,31,A,2012-08-17,33,8290.87,11599.66820000001,3308.7982000000084,39.90893838644205,False
13,31,A,2012-08-24,34,8696.26,9926.579250000003,1230.3192500000023,14.147682451996632,False
13,31,A,2012-08-31,35,9812.58,7300.428949999997,2512.151050000003,25.60133063883304,False
13,31,A,2012-09-07,36,7207.44,7142.500350000001,64.93964999999844,0.9010085411740985,False
13,31,A,2012-09-14,37,3867.48,5920.134550000001,2052.6545500000007,53.074729539648565,False
13,31,A,2012-09-21,38,2870.09,3522.9629999999956,652.8729999999955,22.7474748178627,False
13,31,A,2012-09-28,39,3067.9,2818.3195,249.58050000000003,8.135222790834122,False
13,31,A,2012-10-05,40,2817.56,3597.446000000001,779.8860000000009,27.67948153721663,False
13,31,A,2012-10-12,41,3669.16,2932.8070500000017,736.3529499999981,20.068706461424362,False
13,31,A,2012-10-19,42,4047.61,3393.783499999999,653.826500000001,16.153396695827933,False
13,31,A,2012-10-26,43,7314.91,3792.259449999999,3522.6505500000007,48.15712770218637,False
13,32,A,2012-05-04,18,10223.02,11537.494749999998,1314.4747499999976,12.857988637408491,False
13,32,A,2012-05-11,19,12959.58,11807.763900000005,1151.8160999999945,8.887757936599755,False
13,32,A,2012-05-18,20,14310.15,10274.938650000004,4035.211349999996,28.198246349618948,False
13,32,A,2012-05-25,21,10071.66,11442.16910000001,1370.5091000000102,13.607579088253678,False
13,32,A,2012-06-01,22,11450.36,10289.3738,1160.9862000000012,10.139298677072171,False
13,32,A,2012-06-08,23,12144.64,12065.698549999997,78.94145000000208,0.6500106219698738,False
13,32,A,2012-06-15,24,13964.25,12371.370900000002,1592.8790999999983,11.406836027713615,False
13,32,A,2012-06-22,25,13279.34,12192.364000000007,1086.9759999999933,8.185467048814123,False
13,32,A,2012-06-29,26,12243.03,12546.601899999998,303.5718999999972,2.4795487718317863,False
13,32,A,2012-07-06,27,12638.41,12268.462299999992,369.9477000000079,2.927169636053965,False
13,32,A,2012-07-13,28,11169.85,12304.727950000002,1134.8779500000019,10.160189707113362,False
13,32,A,2012-07-20,29,9824.53,12388.824949999998,2564.2949499999977,26.1009427422991,False
13,32,A,2012-07-27,30,9298.82,10371.255749999997,1072.435749999997,11.533030535057105,False
13,32,A,2012-08-03,31,11379.63,9798.79355,1580.8364499999989,13.89180887252045,False
13,32,A,2012-08-10,32,10710.47,10306.045000000007,404.424999999992,3.7759780849952613,False
13,32,A,2012-08-17,33,10755.8,9925.171,830.628999999999,7.722614775284025,False
13,32,A,2012-08-24,34,10509.57,10208.108400000005,301.4615999999951,2.868448471250442,False
13,32,A,2012-08-31,35,10832.83,10364.517900000004,468.31209999999555,4.323081780107281,False
13,32,A,2012-09-07,36,10427.21,9716.841100000001,710.3688999999977,6.812645952272925,False
13,32,A,2012-09-14,37,9302.31,9742.476650000002,440.16665000000285,4.731799413264048,False
13,32,A,2012-09-21,38,8830.66,9190.800999999996,360.140999999996,4.0783021880583785,False
13,32,A,2012-09-28,39,8583.18,9038.807499999995,455.62749999999505,5.308376382646001,False
13,32,A,2012-10-05,40,8697.73,8719.669899999999,21.939899999999398,0.25224857520294836,False
13,32,A,2012-10-12,41,9592.53,8658.535299999998,933.9947000000029,9.736687818542167,False
13,32,A,2012-10-19,42,8248.28,9512.62235,1264.342349999999,15.328557590188485,False
13,32,A,2012-10-26,43,7868.19,8485.295099999996,617.1050999999961,7.843037598227752,False
13,33,A,2012-05-04,18,7715.71,10017.406900000004,2301.6969000000036,29.831303924071843,False
13,33,A,2012-05-11,19,8515.49,8417.478049999994,98.01195000000553,1.1509842651451123,False
13,33,A,2012-05-18,20,8899.49,8527.898049999998,371.5919500000018,4.175429715635411,False
13,33,A,2012-05-25,21,7780.08,8783.139999999996,1003.0599999999959,12.892669484118363,False
13,33,A,2012-06-01,22,7789.83,8120.093350000011,330.2633500000111,4.239673394669859,False
13,33,A,2012-06-08,23,8419.93,8416.829300000003,3.1006999999972322,0.03682572182900846,False
13,33,A,2012-06-15,24,8080.8,8384.7854,303.9854000000005,3.761823086823093,False
13,33,A,2012-06-22,25,8228.19,8457.989900000004,229.79990000000362,2.7928365776677935,False
13,33,A,2012-06-29,26,8636.69,8439.261449999998,197.42855000000236,2.28592840544239,False
13,33,A,2012-07-06,27,10112.24,8842.28304999999,1269.9569500000089,12.558611642919956,False
13,33,A,2012-07-13,28,9105.33,9375.042800000003,269.71280000000297,2.962141954218057,False
13,33,A,2012-07-20,29,9762.97,9030.325799999999,732.6442000000006,7.504316821622934,False
13,33,A,2012-07-27,30,9124.87,9974.735800000006,849.865800000005,9.313730496982476,False
13,33,A,2012-08-03,31,12015.21,12182.40445,167.19445000000087,1.3915233275157144,False
13,33,A,2012-08-10,32,13385.14,13844.087949999994,458.9479499999943,3.4287870728284826,False
13,33,A,2012-08-17,33,15532.44,17486.061349999993,1953.6213499999922,12.577684832518212,False
13,33,A,2012-08-24,34,14609.86,14359.8359,250.02410000000054,1.711338096326731,False
13,33,A,2012-08-31,35,18320.62,11218.999849999997,7101.6201500000025,38.762990280896624,False
13,33,A,2012-09-07,36,16723.27,14650.641449999996,2072.628550000005,12.39367988437671,False
13,33,A,2012-09-14,37,9297.66,13178.589100000001,3880.929100000001,41.7409229849231,False
13,33,A,2012-09-21,38,6954.72,8884.809100000004,1930.0891000000038,27.75221863712707,False
13,33,A,2012-09-28,39,8959.72,7765.61535,1194.1046499999993,13.327477309558775,False
13,33,A,2012-10-05,40,10832.41,9476.157850000001,1356.2521499999984,12.520317731695888,False
13,33,A,2012-10-12,41,11834.33,10841.886449999996,992.4435500000036,8.386140575765621,False
13,33,A,2012-10-19,42,12401.4,10371.96505,2029.434949999999,16.36456327511409,False
13,33,A,2012-10-26,43,16530.94,12839.413849999997,3691.5261500000015,22.33101172710083,False
13,34,A,2012-05-04,18,21220.53,24143.950650000017,2923.420650000018,13.776379053680648,False
13,34,A,2012-05-11,19,22267.08,22774.013699999996,506.93369999999413,2.276606092940763,False
13,34,A,2012-05-18,20,27239.54,20501.700450000004,6737.839549999997,24.735511502763984,False
13,34,A,2012-05-25,21,26747.0,24639.404149999988,2107.5958500000124,7.879746700564596,False
13,34,A,2012-06-01,22,24916.84,23150.509849999995,1766.3301500000052,7.0889011206878765,False
13,34,A,2012-06-08,23,27151.6,24171.48945000001,2980.1105499999903,10.97581928873433,False
13,34,A,2012-06-15,24,22941.61,25413.731149999992,2472.1211499999918,10.775709071856735,False
13,34,A,2012-06-22,25,23505.33,23372.548199999994,132.78180000000793,0.5649008118584504,False
13,34,A,2012-06-29,26,22876.02,25508.26185,2632.2418499999985,11.506555117542293,False
13,34,A,2012-07-06,27,27199.98,24022.31464999999,3177.66535000001,11.682601788677824,False
13,34,A,2012-07-13,28,21958.34,23888.999950000005,1930.6599500000048,8.79237660952515,False
13,34,A,2012-07-20,29,22036.08,21203.371949999997,832.7080500000047,3.7788392944661875,False
13,34,A,2012-07-27,30,19729.29,21473.243899999998,1743.9538999999968,8.839415407244745,False
13,34,A,2012-08-03,31,23654.04,21994.814550000006,1659.2254499999945,7.014554173409677,False
13,34,A,2012-08-10,32,21030.03,21364.130250000017,334.1002500000177,1.5886817565168367,False
13,34,A,2012-08-17,33,21137.81,21391.160799999987,253.3507999999856,1.1985669281727178,False
13,34,A,2012-08-24,34,20443.89,21681.33044999998,1237.44044999998,6.052862004246648,False
13,34,A,2012-08-31,35,23705.34,18502.204950000014,5203.135049999986,21.949210810728665,False
13,34,A,2012-09-07,36,21963.88,21649.30754999999,314.5724500000106,1.4322262277885809,False
13,34,A,2012-09-14,37,17737.49,20069.037900000014,2331.5479000000123,13.144745395205366,False
13,34,A,2012-09-21,38,18069.78,17246.496400000004,823.2835999999952,4.55613516047232,False
13,34,A,2012-09-28,39,15826.38,17327.992700000006,1501.612700000007,9.488036430314493,False
13,34,A,2012-10-05,40,18776.78,16697.788699999994,2078.991300000005,11.072139632034913,False
13,34,A,2012-10-12,41,21332.69,18057.655400000007,3275.0345999999918,15.35218765190884,False
13,34,A,2012-10-19,42,19604.0,17511.77469999999,2092.225300000009,10.672440828402413,False
13,34,A,2012-10-26,43,20822.13,18719.614700000013,2102.515299999988,10.097503473467835,False
13,35,A,2012-05-04,18,4572.4,4971.302099999995,398.9020999999957,8.724129559968413,False
13,35,A,2012-05-11,19,5268.0,4937.662649999999,330.3373500000007,6.270640660592268,False
13,35,A,2012-05-18,20,6241.1,4775.708100000001,1465.3918999999996,23.479705500632893,False
13,35,A,2012-05-25,21,5356.43,5342.189199999999,14.2408000000014,0.2658636442556217,False
13,35,A,2012-06-01,22,4278.0,5313.786900000001,1035.786900000001,24.21194249649371,False
13,35,A,2012-06-08,23,5013.85,4913.124599999998,100.72540000000208,2.00894322726053,False
13,35,A,2012-06-15,24,3660.45,5188.128999999997,1527.6789999999974,41.734732068461454,False
13,35,A,2012-06-22,25,4427.96,4408.6149000000005,19.345099999999547,0.4368851570474789,False
13,35,A,2012-06-29,26,4998.57,4726.6223500000015,271.94764999999825,5.4405089855698385,False
13,35,A,2012-07-06,27,4379.36,4586.0589,206.69890000000032,4.71984262540646,False
13,35,A,2012-07-13,28,3356.4,4193.575449999999,837.1754499999993,24.942660290787728,False
13,35,A,2012-07-20,29,3505.33,3872.9137499999993,367.5837499999993,10.486423532163858,False
13,35,A,2012-07-27,30,2868.11,3712.4989000000014,844.3889000000013,29.44060374253433,False
13,35,A,2012-08-03,31,3283.39,3204.354149999999,79.03585000000066,2.4071417041533496,False
13,35,A,2012-08-10,32,2934.48,3481.4329000000002,546.9529000000002,18.638835500667927,False
13,35,A,2012-08-17,33,3017.38,3177.7029999999995,160.3229999999994,5.31331817669632,False
13,35,A,2012-08-24,34,2705.33,3233.1218499999986,527.7918499999987,19.50933342697559,False
13,35,A,2012-08-31,35,2413.67,3290.5110499999996,876.8410499999995,36.32812480579365,False
13,35,A,2012-09-07,36,2511.72,3010.0649999999982,498.34499999999844,19.840786393387738,False
13,35,A,2012-09-14,37,2582.05,2864.03085,281.9808499999999,10.92081291996669,False
13,35,A,2012-09-21,38,2388.11,2819.528,431.41799999999967,18.065248250708706,False
13,35,A,2012-09-28,39,2741.83,2609.6199,132.21009999999978,4.8219656215009605,False
13,35,A,2012-10-05,40,3708.01,3119.1832,588.8268000000003,15.879860086677228,False
13,35,A,2012-10-12,41,3655.16,3443.856000000002,211.3039999999978,5.780978124076588,False
13,35,A,2012-10-19,42,2747.46,3151.4465499999988,403.9865499999987,14.704001150153184,False
13,35,A,2012-10-26,43,2676.85,2932.70325,255.85325000000012,9.557997272914063,False
13,36,A,2012-05-04,18,1703.0,1920.3039499999986,217.30394999999862,12.760067527891875,False
13,36,A,2012-05-11,19,2141.0,2013.8331499999993,127.16685000000075,5.939600653900082,False
13,36,A,2012-05-18,20,2354.03,2299.6205500000005,54.40944999999965,2.311332056091029,False
13,36,A,2012-05-25,21,2966.0,2542.3415999999997,423.65840000000026,14.28383007417398,False
13,36,A,2012-06-01,22,3996.0,3118.038799999999,877.9612000000011,21.971001001001028,False
13,36,A,2012-06-08,23,4144.0,3297.936599999998,846.0634000000018,20.41658783783788,False
13,36,A,2012-06-15,24,4164.0,3964.5697000000046,199.43029999999544,4.789392411143022,False
13,36,A,2012-06-22,25,3437.0,7869.711499999997,4432.711499999997,128.97036659877793,False
13,36,A,2012-06-29,26,3735.0,5847.500199999999,2112.5001999999986,56.559576974564884,False
13,36,A,2012-07-06,27,2722.0,6184.1574,3462.1574,127.191675238795,False
13,36,A,2012-07-13,28,1222.5,4221.15395,2998.65395,245.28866666666667,False
13,36,A,2012-07-20,29,734.0,2491.962949999999,1757.9629499999992,239.50448910081735,False
13,36,A,2012-07-27,30,439.0,1147.2552500000002,708.2552500000002,161.3337699316629,False
13,36,A,2012-08-03,31,285.0,1004.2320499999997,719.2320499999997,252.36212280701747,False
13,36,A,2012-08-10,32,77.0,713.9097999999999,636.9097999999999,827.1555844155844,True
13,36,A,2012-08-17,33,173.88,398.94854999999995,225.06854999999996,129.4390096618357,False
13,36,A,2012-08-24,34,149.88,561.23625,411.35625000000005,274.45706565252203,False
13,36,A,2012-08-31,35,207.68,447.36895,239.68894999999998,115.41263000770414,False
13,36,A,2012-09-07,36,391.72,606.0611499999997,214.34114999999963,54.71794904523629,False
13,36,A,2012-09-14,37,631.27,847.97785,216.70785,34.32886878831562,False
13,36,A,2012-09-21,38,721.39,1118.0731999999998,396.68319999999983,54.98873009051967,False
13,36,A,2012-09-28,39,858.86,1226.4115499999994,367.55154999999934,42.79528095382243,False
13,36,A,2012-10-05,40,1274.72,1226.7762,47.94380000000001,3.761124011547635,False
13,36,A,2012-10-12,41,1767.56,1847.6520999999996,80.09209999999962,4.531223833985812,False
13,36,A,2012-10-19,42,1332.26,2259.0448,926.7848000000001,69.56485971206823,False
13,36,A,2012-10-26,43,1852.7,2012.5201499999985,159.82014999999842,8.626337237545119,False
13,37,A,2012-05-04,18,3057.69,3363.916449999998,306.22644999999784,10.014960640221796,False
13,37,A,2012-05-11,19,3016.12,3030.0665999999997,13.946599999999762,0.46240202644456335,False
13,37,A,2012-05-18,20,3540.74,3120.8578,419.88219999999956,11.858600179623457,False
13,37,A,2012-05-25,21,3316.27,3328.69795,12.427950000000237,0.37475688047113886,False
13,37,A,2012-06-01,22,2984.52,3292.8257999999983,308.30579999999827,10.330163644405072,False
13,37,A,2012-06-08,23,3231.67,3124.071949999999,107.59805000000097,3.3294875404976674,False
13,37,A,2012-06-15,24,3042.42,3299.717099999999,257.29709999999886,8.456988187035282,False
13,37,A,2012-06-22,25,3601.72,3215.8945999999996,385.8254000000002,10.712254145241722,False
13,37,A,2012-06-29,26,3843.66,3337.6751500000014,505.98484999999846,13.164141729497366,False
13,37,A,2012-07-06,27,3362.31,3559.429849999999,197.11984999999913,5.862631643126277,False
13,37,A,2012-07-13,28,2692.78,3484.7393499999966,791.9593499999964,29.410473562637733,False
13,37,A,2012-07-20,29,3445.75,3243.3708,202.37919999999986,5.873298991511278,False
13,37,A,2012-07-27,30,3514.71,3508.1912500000008,6.518749999999272,0.18547049400944238,False
13,37,A,2012-08-03,31,3882.65,3579.368650000002,303.28134999999793,7.811194673740819,False
13,37,A,2012-08-10,32,3461.42,3838.225850000002,376.805850000002,10.88587487216235,False
13,37,A,2012-08-17,33,3450.36,3526.0295499999966,75.66954999999643,2.193091445530218,False
13,37,A,2012-08-24,34,3345.51,3426.03735,80.52734999999984,2.4070276280746388,False
13,37,A,2012-08-31,35,3046.13,3463.2549000000004,417.12490000000025,13.693601389303813,False
13,37,A,2012-09-07,36,3555.86,3527.9345999999996,27.925400000000536,0.7853346307222595,False
13,37,A,2012-09-14,37,3861.47,3376.6746999999996,484.7953000000002,12.554682543176568,False
13,37,A,2012-09-21,38,3402.27,3720.0542000000023,317.78420000000233,9.340358055063305,False
13,37,A,2012-09-28,39,3271.01,3474.090899999998,203.08089999999765,6.208507464055373,False
13,37,A,2012-10-05,40,3475.32,3528.560549999999,53.24054999999862,1.5319610855978332,False
13,37,A,2012-10-12,41,3179.49,3575.462699999999,395.97269999999935,12.453969032769386,False
13,37,A,2012-10-19,42,3834.13,3408.7830500000005,425.34694999999965,11.09370183066301,False
13,37,A,2012-10-26,43,3549.53,3574.6018999999987,25.07189999999855,0.7063442202206643,False
13,38,A,2012-05-04,18,100523.86,91576.12424999992,8947.73575000008,8.901106413940013,False
13,38,A,2012-05-11,19,96794.19,92899.12155000001,3895.0684499999916,4.02407257088467,False
13,38,A,2012-05-18,20,93760.69,90841.10444999998,2919.585550000018,3.1138695225046,False
13,38,A,2012-05-25,21,82657.03,91567.04374999997,8910.01374999997,10.779499033536494,False
13,38,A,2012-06-01,22,84392.2,91619.44119999997,7227.241199999975,8.563873438540499,False
13,38,A,2012-06-08,23,95349.69,91908.17909999998,3441.510900000023,3.609357198749176,False
13,38,A,2012-06-15,24,77273.33,84524.08399999999,7250.753999999986,9.383255516489307,False
13,38,A,2012-06-22,25,84654.99,85378.02479999997,723.0347999999649,0.8540959014937748,False
13,38,A,2012-06-29,26,89400.86,85739.24515,3661.614849999998,4.095726651846523,False
13,38,A,2012-07-06,27,83623.0,89992.78259999999,6369.782599999991,7.617261518960085,False
13,38,A,2012-07-13,28,85612.31,83521.5309500001,2090.7790499998955,2.4421476888077143,False
13,38,A,2012-07-20,29,76798.48,86665.71320000004,9867.233200000046,12.848214183405773,False
13,38,A,2012-07-27,30,85021.08,82796.06374999991,2225.016250000088,2.61701715621595,False
13,38,A,2012-08-03,31,94148.08,87849.99990000002,6298.080099999977,6.689547041214198,False
13,38,A,2012-08-10,32,96026.61,84165.23320000002,11861.376799999984,12.35217696428103,False
13,38,A,2012-08-17,33,84418.08,87094.86155000003,2676.781550000029,3.1708628649218613,False
13,38,A,2012-08-24,34,94545.34,90251.7276,4293.612399999998,4.541326309683797,False
13,38,A,2012-08-31,35,82082.48,90965.21750000001,8882.737500000017,10.821721639014829,False
13,38,A,2012-09-07,36,84991.53,89368.72845000004,4377.19845000004,5.150158433434532,False
13,38,A,2012-09-14,37,89044.31,91931.64615000004,2887.3361500000465,3.2425835519417765,False
13,38,A,2012-09-21,38,93644.39,90950.53679999997,2693.853200000027,2.8766840170564696,False
13,38,A,2012-09-28,39,87331.28,84086.5943,3244.685700000002,3.7153763233517267,False
13,38,A,2012-10-05,40,91582.34,85554.69754999998,6027.642450000014,6.5816645982184045,False
13,38,A,2012-10-12,41,88257.7,88176.81349999996,80.8865000000369,0.09164809416066463,False
13,38,A,2012-10-19,42,88325.74,91257.31659999998,2931.576599999971,3.319051275426587,False
13,38,A,2012-10-26,43,92092.84,88564.84394999998,3527.996050000016,3.830912424896459,False
13,40,A,2012-05-04,18,81842.41,81319.00240000006,523.4075999999477,0.6395310206529203,False
13,40,A,2012-05-11,19,80704.69,77077.95765,3626.7323500000057,4.493830965709682,False
